"accession","geo_accession","flag_hm","flag_box","flag_ma","aqm_flag_count","aqm_flagged_any","flagged_criteria","criterion_definitions","exclusion_changed","exclusion_rule"
"GSE41258","GSM1012654",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012655",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012656",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012657",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012658",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012659",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012660",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012661",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012662",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012663",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012664",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012665",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012666",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012667",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
